network,station,name,lat,lon,alt,sensitivity,site,vs30
K-NET,SZO022,SAKUMA,35.091800,137.812700,136.0,70000000000.0,K-NET11A,
K-NET,SZO023,TENRYU,34.873600,137.816700,46.0,70000000000.0,K-NET11A,
K-NET,SZO024,HAMAMATSU,34.710400,137.719900,29.0,70000000000.0,K-NET11A,
K-NET,SZO025,KOSAI,34.718900,137.531800,3.0,70000000000.0,K-NET11A,
K-NET,SZO026,HARUNO,34.981200,137.896400,133.0,70000000000.0,K-NET11A,
K-NET,SZO027,NISHIIZU,34.780900,138.793400,14.0,70000000000.0,K-NET11A,
K-NET,SZO028,KAWANA,34.952200,139.137900,9.0,70000000000.0,K-NET11B,
K-NET,TCG001,KUROISO,36.943200,140.082500,253.0,70000000000.0,K-NET11A,
K-NET,TCG002,SHIOBARA,36.990300,139.802900,619.0,70000000000.0,K-NET11A,
K-NET,TCG003,FUJIWARA,36.815300,139.718400,403.0,70000000000.0,K-NET11A,
K-NET,TCG004,YUMOTO,36.806500,139.422100,1492.0,70000000000.0,K-NET11A,
K-NET,TCG005,YAITA,36.806100,139.926400,196.0,70000000000.0,K-NET11A,
K-NET,TCG006,OGAWA,36.763800,140.129500,122.0,70000000000.0,K-NET11A,
K-NET,TCG007,UTSUNOMIYA,36.567700,139.887300,136.0,70000000000.0,K-NET11A,
K-NET,TCG008,KANUMA,36.560000,139.767600,152.0,70000000000.0,K-NET11A,
K-NET,TCG009,IMAICHI,36.726100,139.715900,361.0,70000000000.0,K-NET11A,
K-NET,TCG010,ASHIO,36.634800,139.437900,637.0,70000000000.0,K-NET11A,
K-NET,TCG011,KUZUU,36.386900,139.614400,93.0,70000000000.0,K-NET11A,
K-NET,TCG012,OYAMA,36.286300,139.804800,34.0,70000000000.0,K-NET11A,
K-NET,TCG013,MOKA,36.436800,140.022700,66.0,70000000000.0,K-NET11A,
K-NET,TCG014,MOTEGI,36.542800,140.180400,139.0,70000000000.0,K-NET11A,
K-NET,TCG015,SERINUMA,36.748800,139.714400,343.0,70000000000.0,K-NET11A,
K-NET,TCG016,KITATAKAOKA,36.528800,140.155800,135.0,70000000000.0,K-NET11A,
K-NET,TKS001,NARUTO,34.203400,134.609600,2.0,70000000000.0,K-NET11A,
K-NET,TKS002,TOKUSHIMA,34.043900,134.582000,2.0,70000000000.0,K-NET11A,
K-NET,TKS003,ANAN,33.871600,134.604000,13.0,70000000000.0,K-NET11A,
K-NET,TKS004,YUKI,33.775000,134.590700,3.0,70000000000.0,K-NET11A,
K-NET,TKS005,KAMIKATSU,33.878800,134.389000,284.0,70000000000.0,K-NET11A,
K-NET,TKS006,MUGI,33.668900,134.419100,2.0,70000000000.0,K-NET11A,
K-NET,TKS007,ICHIBA,34.090300,134.285400,50.0,70000000000.0,K-NET11A,
K-NET,TKS008,KOYADAIRA,33.934100,134.211300,337.0,70000000000.0,K-NET11A,
K-NET,TKS009,KITO,33.772200,134.199300,365.0,70000000000.0,K-NET11A,
K-NET,TKS010,SADAMITSU,34.038200,134.061400,54.0,70000000000.0,K-NET11A,
K-NET,TKS011,HIGASHIIYAYAMA,33.874400,133.921900,550.0,70000000000.0,K-NET11A,
K-NET,TKS012,IKEDA,34.031700,133.806400,128.0,70000000000.0,K-NET11A,
K-NET,TKY001,HIKAWA,35.803100,139.095300,380.0,70000000000.0,K-NET11A,
K-NET,TKY002,HINOHARA,35.730600,139.145400,291.0,70000000000.0,K-NET11A,
K-NET,TKY003,OUME,35.796800,139.291600,179.0,70000000000.0,K-NET11A,
K-NET,TKY004,HACHIOJI,35.630100,139.403400,81.0,70000000000.0,K-NET11A,
K-NET,TKY005,MACHIDA,35.579800,139.413700,106.0,70000000000.0,K-NET11A,
K-NET,TKY006,KOGANEI,35.698900,139.502800,70.0,70000000000.0,K-NET11A,
K-NET,TKY007,SHINJUKU,35.711100,139.686400,34.0,70000000000.0,K-NET11A,
K-NET,TKY008,OKADA,34.785100,139.390900,65.0,70000000000.0,K-NET11A,
K-NET,TKY009,HABUMINATO,34.686700,139.441000,53.0,70000000000.0,K-NET11A,
K-NET,TKY010,NIIJIMA,34.377900,139.257300,16.0,70000000000.0,K-NET11A,
K-NET,TKY012,HACHIJO,33.119500,139.798600,62.0,70000000000.0,K-NET11A,
K-NET,TKY013,SUNAMACHI,35.662700,139.834100,1.0,70000000000.0,K-NET11A,
K-NET,TKY014,KAMEIDO,35.700200,139.835100,-3.0,70000000000.0,K-NET11A,
K-NET,TKY015,HIGASHISHIRAHIGE,35.731300,139.811900,4.0,70000000000.0,K-NET11A,
K-NET,TKY016,SHINONOME,35.648600,139.799000,2.0,70000000000.0,K-NET11A,
K-NET,TKY017,TATSUMI,35.647300,139.809200,4.0,70000000000.0,K-NET11A,
K-NET,TKY018,HACHIEDA,35.655300,139.811400,6.0,70000000000.0,K-NET11A,
K-NET,TKY020,SHIOHAMA,35.664600,139.808600,2.0,70000000000.0,K-NET11A,
K-NET,TKY021,SARUE,35.687500,139.819000,1.0,70000000000.0,K-NET11A,
K-NET,TKY022,YOKOAMI,35.700200,139.796300,1.0,70000000000.0,K-NET11A,
K-NET,TKY023,YAHIRO,35.725900,139.825400,0.0,70000000000.0,K-NET11A,
K-NET,TKY024,OKUDO,35.742200,139.861200,3.0,70000000000.0,K-NET11A,
K-NET,TKY025,SHINOZAKI,35.713600,139.897200,1.0,70000000000.0,K-NET11A,
K-NET,TKY026,UKITA,35.670700,139.863300,-2.0,70000000000.0,K-NET11A,
K-NET,TKY027,MIZUE,35.693000,139.891300,1.0,70000000000.0,K-NET11A,
K-NET,TKY028,ECCHUJIMA,35.669800,139.789100,4.0,70000000000.0,K-NET11A,
K-NET,TKY029,MIYAKE,34.075700,139.478900,32.0,70000000000.0,K-NET11A,
K-NET,TKY030,AKASAKA,35.669800,139.736000,13.0,70000000000.0,K-NET18,
K-NET,TKY031,SENDAGAYA,35.678900,139.707000,29.0,70000000000.0,K-NET18,
K-NET,TTR001,WAKASA,35.339800,134.400700,231.0,70000000000.0,K-NET11A,
K-NET,TTR002,TOTTORI,35.485900,134.220100,6.0,70000000000.0,K-NET11A,
K-NET,TTR003,MOCHIGASE,35.343200,134.207500,84.0,70000000000.0,K-NET11A,
K-NET,TTR004,SHIKANO,35.460600,134.054800,49.0,70000000000.0,K-NET11A,
K-NET,TTR005,KURAYOSHI,35.429800,133.825800,26.0,70000000000.0,K-NET11A,
K-NET,TTR006,AKASAKI,35.514400,133.629700,19.0,70000000000.0,K-NET11A,
K-NET,TTR007,KOFU,35.283600,133.486600,155.0,70000000000.0,K-NET11A,
K-NET,TTR008,YONAGO,35.425900,133.330100,2.0,70000000000.0,K-NET11A,
K-NET,TTR009,NICHINAN,35.171200,133.311800,293.0,70000000000.0,K-NET11A,
K-NET,TYM001,SAKAI,36.976400,137.625700,11.0,70000000000.0,K-NET11C,
K-NET,TYM002,HIMI,36.865900,136.975000,4.0,70000000000.0,K-NET11C,
K-NET,TYM003,UOZU,36.816400,137.420000,47.0,70000000000.0,K-NET11C,
K-NET,TYM004,UNAZUKI,36.862600,137.527400,116.0,70000000000.0,K-NET11C,
K-NET,TYM005,SHINMINATO,36.761100,137.093100,1.0,70000000000.0,K-NET11C,
K-NET,TYM006,OYABE,36.673100,136.897400,27.0,70000000000.0,K-NET11C,
K-NET,TYM007,TOYAMA,36.668700,137.212300,17.0,70000000000.0,K-NET11C,
K-NET,TYM008,OHYAMA,36.608500,137.282600,128.0,70000000000.0,K-NET11B,
K-NET,TYM009,YATSUO,36.585300,137.140300,77.0,70000000000.0,K-NET11C,
K-NET,TYM010,FUKUMITSU,36.555600,136.888300,79.0,70000000000.0,K-NET11C,
K-NET,TYM011,ASHIKURA,36.578000,137.385100,382.0,70000000000.0,K-NET11B,
K-NET,TYM012,TOGA,36.440200,137.039500,669.0,70000000000.0,K-NET11C,
K-NET,WKY001,WAKAYAMA,34.229300,135.169400,11.0,70000000000.0,K-NET11A,
K-NET,WKY002,NAGA,34.275500,135.430600,59.0,70000000000.0,K-NET11A,
K-NET,WKY003,ARIDA,34.099600,135.116100,3.0,70000000000.0,K-NET11A,
K-NET,WKY004,SHIMIZU,34.084100,135.431000,239.0,70000000000.0,K-NET11A,
K-NET,WKY005,RYUJIN,33.894300,135.488500,315.0,70000000000.0,K-NET11A,
K-NET,WKY006,GOBO,33.914600,135.163900,10.0,70000000000.0,K-NET11A,
K-NET,WKY007,HONGU,33.837400,135.773600,60.0,70000000000.0,K-NET11A,
K-NET,WKY008,TANABE,33.728900,135.377100,6.0,70000000000.0,K-NET11A,
K-NET,WKY009,SHINGU,33.720800,135.981400,8.0,70000000000.0,K-NET11A,
K-NET,WKY010,SUSAMI,33.549900,135.497300,6.0,70000000000.0,K-NET11A,
K-NET,WKY011,TAIJI,33.594800,135.946200,10.0,70000000000.0,K-NET11A,
K-NET,WKY012,KUSHIMOTO,33.471900,135.783500,3.0,70000000000.0,K-NET11A,
K-NET,WKY013,KOYA,34.215900,135.586400,823.0,70000000000.0,K-NET11A,
K-NET,WKY014,KOMORI,33.705600,135.639600,431.0,70000000000.0,K-NET11A,
K-NET,YMG001,SUSA,34.617200,131.602200,5.0,70000000000.0,K-NET11A,
K-NET,YMG002,HAGI,34.407700,131.398600,3.0,70000000000.0,K-NET11A,
K-NET,YMG003,IKUMONAKA,34.383000,131.599900,289.0,70000000000.0,K-NET11A,
K-NET,YMG004,NAGATO,34.363400,131.186500,24.0,70000000000.0,K-NET11A,
K-NET,YMG005,HOHOKU,34.290700,130.948700,60.0,70000000000.0,K-NET11A,
K-NET,YMG006,TOYOURA,34.148700,130.929900,6.0,70000000000.0,K-NET11A,
K-NET,YMG007,MINE,34.165900,131.206500,88.0,70000000000.0,K-NET11A,
K-NET,YMG008,YAMAGUCHI,34.011900,131.409900,5.0,70000000000.0,K-NET11A,
K-NET,YMG009,KANO,34.226000,131.815800,371.0,70000000000.0,K-NET11A,
K-NET,YMG010,MIKAWA,34.230300,131.981900,61.0,70000000000.0,K-NET11A,
K-NET,YMG011,SHIMONOSEKI,34.064300,131.021300,25.0,70000000000.0,K-NET11A,
K-NET,YMG012,UBE,33.994300,131.217900,2.0,70000000000.0,K-NET11A,
K-NET,YMG013,HOFU,34.031300,131.534200,3.0,70000000000.0,K-NET11A,
K-NET,YMG014,TOKUYAMA,34.054200,131.807700,15.0,70000000000.0,K-NET11A,
K-NET,YMG015,KUGA,34.096600,132.076100,64.0,70000000000.0,K-NET11A,
K-NET,YMG016,IWAKUNI,34.170300,132.176400,7.0,70000000000.0,K-NET11A,
K-NET,YMG017,YANAI,33.964900,132.101100,1.0,70000000000.0,K-NET11A,
K-NET,YMG018,TOWA,33.909100,132.355900,3.0,70000000000.0,K-NET11A,
K-NET,YMG019,KAMINOSEKI,33.845400,132.120400,63.0,70000000000.0,K-NET11A,
K-NET,YMN001,TABAYAMA,35.789500,138.919800,616.7,70000000000.0,K-NET11A,
K-NET,YMN002,OHTSUKI,35.613300,138.947300,365.0,70000000000.0,K-NET11A,
K-NET,YMN003,FUJIYOSHIDA,35.465100,138.812900,846.0,70000000000.0,K-NET11A,
K-NET,YMN004,ENZAN,35.702500,138.726600,394.0,70000000000.0,K-NET11A,
K-NET,YMN005,KOFU,35.655100,138.567900,263.0,70000000000.0,K-NET11A,
K-NET,YMN006,MOTOSU,35.468500,138.606900,926.0,70000000000.0,K-NET11A,
K-NET,YMN007,NAMBU,35.279000,138.465100,122.0,70000000000.0,K-NET11A,
K-NET,YMN008,HAYAKAWA,35.431900,138.332100,394.0,70000000000.0,K-NET11A,
K-NET,YMN009,ROKUGO,35.496600,138.462800,230.0,70000000000.0,K-NET11A,
K-NET,YMN010,SUTAMA,35.791900,138.418200,521.0,70000000000.0,K-NET11A,
K-NET,YMN011,ASHIYASU,35.638400,138.383600,643.0,70000000000.0,K-NET11A,
K-NET,YMT001,SAKATA,38.914200,139.812300,2.0,70000000000.0,K-NET11B,
K-NET,YMT002,SHINJO,38.768600,140.296500,101.0,70000000000.0,K-NET11B,
K-NET,YMT003,TSURUOKA,38.726000,139.802300,16.0,70000000000.0,K-NET11C,
K-NET,YMT004,ATSUMI,38.620800,139.588900,6.0,70000000000.0,K-NET11C,
K-NET,YMT005,HIJIORI,38.607900,140.162700,330.0,70000000000.0,K-NET11B,
K-NET,YMT006,OBANAZAWA,38.600100,140.405700,96.0,70000000000.0,K-NET11B,
K-NET,YMT007,HIGASHINE,38.430200,140.390200,120.0,70000000000.0,K-NET11B,
K-NET,YMT008,NAKAMURA,38.385400,139.992400,452.0,70000000000.0,K-NET11B,
K-NET,YMT009,SAGAE,38.390200,140.274200,104.0,70000000000.0,K-NET11B,
K-NET,YMT010,YAMAGATA,38.260800,140.348400,147.0,70000000000.0,K-NET11B,
K-NET,YMT011,KAMINOYAMA,38.148400,140.267100,180.0,70000000000.0,K-NET11B,
K-NET,YMT012,NAGAI,38.108700,140.043000,198.0,70000000000.0,K-NET11C,
K-NET,YMT013,OGUNI,38.063100,139.759600,164.0,70000000000.0,K-NET11C,
K-NET,YMT014,SHIMOYACHI,37.919300,139.881600,366.0,70000000000.0,K-NET11C,
K-NET,YMT015,YONEZAWA,37.904900,140.099000,252.0,70000000000.0,K-NET11B,
K-NET,YMT016,KIYOKAWA,38.790600,140.020700,26.0,70000000000.0,K-NET11B,
K-NET,YMT017,SHINJO-SHISHO,38.789700,140.312100,127.0,70000000000.0,K-NET11B,
KiK-net,ABSH01,OMU,44.527600,142.844400,105.0,70000000000.0,KiK-net18,
KiK-net,ABSH02,OKOPPE-W,44.423400,143.026400,38.0,70000000000.0,KiK-net18,
KiK-net,ABSH03,OKOPPE-E,44.384300,143.240700,30.0,70000000000.0,KiK-net18,
KiK-net,ABSH04,TAKINOUE-N,44.192000,143.076700,134.0,70000000000.0,KiK-net18,
KiK-net,ABSH05,TAKINOUE-S,44.114600,143.011100,255.0,70000000000.0,KiK-net18,
KiK-net,ABSH06,YUBETSU-N,44.214600,143.620200,7.0,70000000000.0,KiK-net18,
KiK-net,ABSH07,SHIRATAKI,43.849400,143.086100,699.0,70000000000.0,KiK-net18,
KiK-net,ABSH08,SHARI-N,44.064000,144.993500,65.0,70000000000.0,KiK-net18,
KiK-net,ABSH09,SHARI-S,43.926900,144.807100,40.0,70000000000.0,KiK-net11B,
KiK-net,ABSH10,SAROMA,44.081300,143.945500,5.0,70000000000.0,KiK-net18,
KiK-net,ABSH11,MEMAMBETSU,43.914400,144.191300,40.0,70000000000.0,KiK-net11B,
KiK-net,ABSH12,KOSHIMIZU,43.856600,144.457400,25.0,70000000000.0,KiK-net18,
KiK-net,ABSH13,RUBESHIBE,43.741900,143.451400,321.0,70000000000.0,KiK-net11B,
KiK-net,ABSH14,BIHORO,43.722800,144.183500,87.0,70000000000.0,KiK-net18,
KiK-net,ABSH15,OKETO-E,43.635200,143.510000,292.0,70000000000.0,KiK-net18,
KiK-net,AICH04,ANJO,34.931900,137.056800,5.0,70000000000.0,KiK-net11C,
KiK-net,AICH06,ATSUMI,34.615800,137.041900,5.0,70000000000.0,KiK-net11A,
KiK-net,AICH07,ASAHI,35.219400,137.403900,621.0,70000000000.0,KiK-net11A,
KiK-net,AICH08,NUKATA,34.918900,137.299300,90.0,70000000000.0,KiK-net11A,
KiK-net,AICH09,TOYOHASHI,34.664300,137.390200,60.0,70000000000.0,KiK-net11A,
KiK-net,AICH10,HORAI,35.000200,137.624300,160.0,70000000000.0,KiK-net11A,
KiK-net,AICH11,KASUGAI,35.305900,137.057000,162.0,70000000000.0,KiK-net11A,
KiK-net,AICH12,HAZU,34.788400,137.105700,10.0,70000000000.0,KiK-net11A,
KiK-net,AICH13,KIYOSU,35.217700,136.850900,5.0,70000000000.0,KiK-net18,
KiK-net,AICH14,NAGAKUTE,35.184200,137.047400,60.0,70000000000.0,KiK-net18,
KiK-net,AICH15,ASUKE,35.139200,137.335900,150.0,70000000000.0,KiK-net11B,
KiK-net,AICH16,SHITARA,35.154300,137.535000,655.0,70000000000.0,KiK-net11B,
KiK-net,AICH17,TOYONE,35.184000,137.726800,755.0,70000000000.0,KiK-net11B,
KiK-net,AICH18,OKAZAKI,34.963500,137.237700,200.0,70000000000.0,KiK-net11B,
KiK-net,AICH19,TSUKUDE,34.951200,137.411400,545.0,70000000000.0,KiK-net11B,
KiK-net,AICH20,SHINSHIRO,34.897600,137.487600,55.0,70000000000.0,KiK-net18,
KiK-net,AICH21,MINAMICHITA,34.740100,136.938500,20.0,70000000000.0,KiK-net18,
KiK-net,AICH22,TOYOHASHI-N,34.785300,137.439300,30.0,70000000000.0,KiK-net11B,
KiK-net,AICH23,TOKONAME2,34.880600,136.831600,3.0,70000000000.0,KiK-net11A,
KiK-net,AKTH01,NISHIKI-N,39.814700,140.579000,318.0,70000000000.0,KiK-net18,
KiK-net,AKTH02,NISHIKI-S,39.663400,140.572100,95.0,70000000000.0,KiK-net18,
KiK-net,AKTH03,YASHIMA,39.222300,140.128300,145.0,70000000000.0,KiK-net11A,
KiK-net,AKTH04,HIGASHINARUSE,39.174000,140.712900,280.0,70000000000.0,KiK-net18,
KiK-net,AKTH05,CHOKAI,39.071800,140.318500,275.0,70000000000.0,KiK-net18,
KiK-net,AKTH06,OGACHI,38.980100,140.495200,285.0,70000000000.0,KiK-net11C,
KiK-net,AKTH07,KOSAKA,40.456300,140.839500,405.0,70000000000.0,KiK-net18,
KiK-net,AKTH08,FUJISATO,40.318800,140.234100,125.0,70000000000.0,KiK-net18,
KiK-net,AKTH09,TASHIRO,40.275500,140.459600,45.0,70000000000.0,KiK-net18,
KiK-net,AKTH10,ODATE,40.300200,140.581200,85.0,70000000000.0,KiK-net18,
KiK-net,AKTH11,OGA,39.955400,139.762300,56.0,70000000000.0,KiK-net11C,
KiK-net,AKTH12,GOJOME,39.915500,140.222100,90.0,70000000000.0,KiK-net11A,
KiK-net,AKTH13,ANI,39.981900,140.407200,145.0,70000000000.0,KiK-net18,
KiK-net,AKTH14,KAZUNO,40.062200,140.808400,320.0,70000000000.0,KiK-net11A,
KiK-net,AKTH15,KYOWA,39.688400,140.407500,165.0,70000000000.0,KiK-net11A,
KiK-net,AKTH16,NISHISEMBOKU,39.545000,140.348100,20.0,70000000000.0,KiK-net18,
KiK-net,AKTH17,NAKASEN,39.557500,140.611600,95.0,70000000000.0,KiK-net11A,
KiK-net,AKTH18,OMORI,39.354800,140.386900,65.0,70000000000.0,KiK-net18,
KiK-net,AKTH19,YUZAWA,39.191300,140.471000,74.0,70000000000.0,KiK-net18,
KiK-net,AOMH01,OMA,41.527300,140.912700,10.0,70000000000.0,KiK-net18,
KiK-net,AOMH02,SAI,41.404900,140.856700,30.0,70000000000.0,KiK-net18,
KiK-net,AOMH03,KAWAUCHI,41.234000,140.989600,20.0,70000000000.0,KiK-net11C,
KiK-net,AOMH04,AOMORI,40.852400,140.675900,10.0,70000000000.0,KiK-net18,
KiK-net,AOMH05,NOHEJI,40.856400,141.103300,45.0,70000000000.0,KiK-net18,
KiK-net,AOMH06,ROKKASHO,40.966400,141.373800,5.0,70000000000.0,KiK-net18,
KiK-net,AOMH07,FUKAURA,40.745100,140.023300,35.0,70000000000.0,KiK-net11,
KiK-net,AOMH08,AJIGASAWA,40.761800,140.312100,50.0,70000000000.0,KiK-net18,
KiK-net,AOMH09,IWAKI,40.619900,140.349900,160.0,70000000000.0,KiK-net18,
KiK-net,AOMH10,KUROISHI,40.609100,140.664600,102.0,70000000000.0,KiK-net11A,
KiK-net,AOMH11,TOWADAKO-W,40.580000,140.995000,240.0,70000000000.0,KiK-net18,
KiK-net,AOMH12,TOWADAKO-E,40.584600,141.154700,85.0,70000000000.0,KiK-net18,
KiK-net,AOMH13,HACHINOHE,40.579400,141.445100,10.0,70000000000.0,KiK-net11C,
KiK-net,AOMH14,NISHIMEYA,40.548800,140.272600,158.0,70000000000.0,KiK-net18,
KiK-net,AOMH15,OWANI,40.484100,140.556500,130.0,70000000000.0,KiK-net18,
KiK-net,AOMH16,SHINGO,40.462400,141.092300,315.0,70000000000.0,KiK-net18,
KiK-net,AOMH17,NAGAWA,40.449200,141.337400,65.0,70000000000.0,KiK-net11C,
KiK-net,AOMH18,TATSUKO,40.296200,141.014500,235.0,70000000000.0,KiK-net18,
KiK-net,CHBH04,SHIMOSA,35.796600,140.020600,23.0,70000000000.0,KiK-net18,
KiK-net,CHBH06,SOSA,35.721500,140.504600,35.0,70000000000.0,KiK-net11,
KiK-net,CHBH10,CHIBA,35.545800,140.241700,65.0,70000000000.0,KiK-net18,
KiK-net,CHBH11,YORO,35.286700,140.152900,80.0,70000000000.0,KiK-net18,
KiK-net,CHBH12,FUTTSU,35.344500,139.855400,3.0,70000000000.0,KiK-net11C,
KiK-net,CHBH13,NARITA,35.830700,140.298000,12.0,70000000000.0,KiK-net18,
KiK-net,CHBH14,CHOSHI-C,35.734200,140.823000,2.0,70000000000.0,KiK-net11A,
KiK-net,CHBH15,TATEYAMA-W,34.959100,139.788500,30.0,70000000000.0,KiK-net11A,
KiK-net,CHBH16,KAMOGAWA,35.138400,139.964900,160.0,70000000000.0,KiK-net11A,
KiK-net,CHBH17,KATSURA-E,35.171400,140.339800,10.0,70000000000.0,KiK-net11A,
KiK-net,CHBH19,HASUNUMA,35.594300,140.510700,1.0,70000000000.0,KiK-net18,
KiK-net,CHBH20,KAMOGAWA-S,35.088200,140.099700,28.0,70000000000.0,KiK-net11B,
KiK-net,EHMH01,TSUSHIMA,33.055600,132.555200,375.0,70000000000.0,KiK-net11A,
KiK-net,EHMH02,SAIJO,33.865000,133.184000,75.0,70000000000.0,KiK-net11A,
KiK-net,EHMH03,SHINGU,33.915400,133.649700,305.0,70000000000.0,KiK-net11A,
KiK-net,EHMH04,TAMBARA,33.902300,133.065800,15.0,70000000000.0,KiK-net11A,
KiK-net,EHMH05,TOBE,33.711200,132.803200,140.0,70000000000.0,KiK-net11A,
KiK-net,EHMH06,HIYOSHI,33.334800,132.798000,230.0,70000000000.0,KiK-net11A,
KiK-net,EHMH07,KAWABE,33.502200,132.748000,290.0,70000000000.0,KiK-net11A,
KiK-net,EHMH08,YANADANI,33.538800,133.001600,455.0,70000000000.0,KiK-net11C,
KiK-net,EHMH09,IKATA,33.471900,132.307200,5.0,70000000000.0,KiK-net11C,
KiK-net,EHMH10,MIYAKUBO,34.191800,133.058100,5.0,70000000000.0,KiK-net11C,
KiK-net,EHMH11,OHZU,33.580700,132.601100,210.0,70000000000.0,KiK-net11B,
KiK-net,EHMH12,UWA,33.427000,132.505500,250.0,70000000000.0,KiK-net11B,
KiK-net,EHMH13,MISAKI,33.371900,132.115700,10.0,70000000000.0,KiK-net18,
KiK-net,FKIH01,EIHEIJI,36.095500,136.361700,65.0,70000000000.0,KiK-net18,
KiK-net,FKIH02,OTA,35.948300,136.055600,120.0,70000000000.0,KiK-net11C,
KiK-net,FKIH03,IZUMI,35.941500,136.699000,510.0,70000000000.0,KiK-net18,
KiK-net,FKIH04,MIKATA,35.558700,135.869400,3.0,70000000000.0,KiK-net18,
KiK-net,FKIH05,TSURUGA,35.639000,136.030300,10.0,70000000000.0,KiK-net18,
KiK-net,FKIH06,TAKAHAMA,35.490700,135.484100,160.0,70000000000.0,KiK-net18,
KiK-net,FKIH07,OBAMA,35.457300,135.726600,43.0,70000000000.0,KiK-net18,
KiK-net,FKOH01,KITAKYUSHU,33.884900,130.979800,15.0,70000000000.0,KiK-net11C,
KiK-net,FKOH02,WAKAMIYA,33.696300,130.596300,74.0,70000000000.0,KiK-net18,
KiK-net,FKOH03,UMI,33.560800,130.549900,185.0,70000000000.0,KiK-net11A,
KiK-net,FKOH04,KAHO,33.551200,130.745100,60.0,70000000000.0,KiK-net18,
KiK-net,FKOH05,SAIGAWA,33.529300,130.950300,370.0,70000000000.0,KiK-net18,
KiK-net,FKOH06,BUZEN,33.592500,131.134800,35.0,70000000000.0,KiK-net11C,
KiK-net,FKOH07,TACHIARAI,33.367800,130.635400,15.0,70000000000.0,KiK-net18,
KiK-net,FKOH08,KOISHIWARA,33.465400,130.828500,480.0,70000000000.0,KiK-net18,
KiK-net,FKOH09,GENKAI,33.850100,130.543200,25.0,70000000000.0,KiK-net18,
KiK-net,FKOH10,UKIHA,33.289100,130.817000,190.0,70000000000.0,KiK-net11B,
KiK-net,FKSH01,NISHIAIZU,37.756500,139.715000,438.0,70000000000.0,KiK-net18,
KiK-net,FKSH02,ATSUSHIOKANO,37.731700,139.882100,330.0,70000000000.0,KiK-net18,
KiK-net,FKSH03,TAKASATO,37.607800,139.753300,225.0,70000000000.0,KiK-net11A,
KiK-net,FKSH04,AIZUTAKADA,37.450800,139.812600,278.0,70000000000.0,KiK-net18,
KiK-net,FKSH05,SHIMOGO,37.254400,139.872500,496.0,70000000000.0,KiK-net11A,
KiK-net,FKSH06,INA,37.172300,139.519900,572.0,70000000000.0,KiK-net18,
KiK-net,FKSH07,HINOEMATA,37.010300,139.375500,974.0,70000000000.0,KiK-net18,
KiK-net,FKSH08,NAGANUMA,37.282200,140.214400,343.0,70000000000.0,KiK-net11A,
KiK-net,FKSH09,KORIYAMA,37.353000,140.426400,260.0,70000000000.0,KiK-net11C,
KiK-net,FKSH10,NISHIGO,37.161600,140.093000,565.0,70000000000.0,KiK-net18,
KiK-net,FKSH11,YABUKI,37.200600,140.338600,286.0,70000000000.0,KiK-net11C,
KiK-net,FKSH12,HIRATA,37.216900,140.570300,470.0,70000000000.0,KiK-net11,
KiK-net,FKSH13,IWAKI-W,36.995100,140.585300,580.0,70000000000.0,KiK-net11A,
KiK-net,FKSH14,IWAKI-E,37.026400,140.970200,3.0,70000000000.0,KiK-net11C,
KiK-net,FKSH15,INAWASHIRO,37.646100,140.173500,757.0,70000000000.0,KiK-net18,
KiK-net,FKSH16,FUKUSHIMA,37.764300,140.376600,135.0,70000000000.0,KiK-net11A,
KiK-net,FKSH17,KAWAMATA,37.663600,140.597400,205.0,70000000000.0,KiK-net18,
KiK-net,FKSH18,MIHARU,37.489400,140.538000,410.0,70000000000.0,KiK-net11,
KiK-net,FKSH19,MIYAKOJI,37.470300,140.722700,510.0,70000000000.0,KiK-net11C,
KiK-net,FKSH20,NAMIE,37.491100,140.987100,12.0,70000000000.0,KiK-net18,
KiK-net,FKSH21,TADAMI,37.342100,139.314700,375.0,70000000000.0,KiK-net18,
KiK-net,GIFH03,NEO,35.632500,136.613400,170.0,70000000000.0,KiK-net11A,
KiK-net,GIFH04,FURUKAWA,36.244800,137.198300,572.0,70000000000.0,KiK-net11A,
KiK-net,GIFH05,SHOKAWA,36.065400,136.947900,839.0,70000000000.0,KiK-net11A,
KiK-net,GIFH06,TAKATOMI,35.503800,136.793900,39.0,70000000000.0,KiK-net11A,
KiK-net,GIFH07,KASUGA,35.417900,136.434700,410.0,70000000000.0,KiK-net11C,
KiK-net,GIFH08,YAMATO,35.832300,136.962100,515.0,70000000000.0,KiK-net11A,
KiK-net,GIFH09,HASHIMA,35.276800,136.700200,5.0,70000000000.0,KiK-net18,
KiK-net,GIFH10,KAMIOKA,36.377900,137.371600,910.0,70000000000.0,KiK-net18,
KiK-net,GIFH11,YAOTSU,35.486500,137.246400,563.0,70000000000.0,KiK-net18,
KiK-net,GIFH12,SAKAUCHI,35.603300,136.413400,260.0,70000000000.0,KiK-net18,
KiK-net,GIFH13,SHIRAKAWA,36.274300,136.897900,480.0,70000000000.0,KiK-net18,
KiK-net,GIFH14,KAMITAKARA,36.249300,137.517400,810.0,70000000000.0,KiK-net18,
KiK-net,GIFH15,TAKAYAMA,36.133800,137.220800,625.0,70000000000.0,KiK-net18,
KiK-net,GIFH16,ASAHI-N,36.094000,137.343800,790.0,70000000000.0,KiK-net18,
