network,station,name,lat,lon,alt,sensitivity,site,vs30
GS,JL001,JL001,35.58000,103.96000,0,70000000000.0,地表,448.82
GS,J0071,J0071,35.30000,104.53000,0,70000000000.0,地表,400.24
GS,N004B,N004B,35.69000,103.20000,0,70000000000.0,地表,284.65
GS,K0020,K0020,33.39000,105.03000,0,70000000000.0,地表,571.40
GS,WEGCG,WEGCG,32.95000,104.68000,0,70000000000.0,基岩,744.83
GS,J0025,J0025,35.51000,104.16000,0,70000000000.0,地表,420.08
QH,DT047,DT047,35.49000,102.28000,0,70000000000.0,地表,572.68
GS,K0100,K0100,33.07000,104.82000,0,70000000000.0,地表,900.00
GS,K0041,K0041,34.06000,105.23000,0,70000000000.0,地表,413.24
GS,K0042,K0042,33.70000,105.18000,0,70000000000.0,地表,702.77
GS,N002F,N002F,35.68000,102.87000,0,70000000000.0,地表,497.86
GS,N0049,N0049,35.71000,103.14000,0,70000000000.0,地表,553.02
GS,K0035,K0035,33.94000,105.23000,0,70000000000.0,地表,434.93
GS,K0094,K0094,34.24000,105.23000,0,70000000000.0,地表,544.39
GS,K0039,K0039,33.84000,105.22000,0,70000000000.0,地表,443.26
GS,N0010,N0010,35.69000,103.61000,0,70000000000.0,地表,571.53
GS,K0025,K0025,33.25000,104.98000,0,70000000000.0,地表,529.28
GS,E004F,E004F,34.82000,105.03000,0,70000000000.0,地表,384.08
GS,N000C,N000C,35.71000,103.46000,0,70000000000.0,地表,427.42
GS,K0034,K0034,33.75000,105.21000,0,70000000000.0,地表,900.00
GS,K009E,K009E,32.88000,104.66000,0,70000000000.0,地表,900.00
GS,N0012,N0012,35.73000,103.34000,0,70000000000.0,地表,611.65
GS,K0021,K0021,33.60000,105.18000,0,70000000000.0,地表,506.76
GS,KL003,KL003,34.46000,105.21000,0,70000000000.0,地表,518.29
GS,ND001,ND001,35.74000,103.24000,0,70000000000.0,地表,631.79
GS,J0013,J0013,35.40000,104.48000,0,70000000000.0,地表,456.34
GS,J0009,J0009,35.47000,104.36000,0,70000000000.0,地表,518.72
GS,N0042,N0042,35.74000,103.11000,0,70000000000.0,地表,662.96
GS,J001C,J001C,35.62000,104.02000,0,70000000000.0,地表,482.00
GS,N0005,N0005,35.72000,103.61000,0,70000000000.0,地表,710.21
GS,N0011,N0011,35.75000,103.31000,0,70000000000.0,地表,557.77
GS,K0102,K0102,33.18000,104.98000,0,70000000000.0,地表,900.00
GS,E0005,E0005,34.59000,105.19000,0,70000000000.0,地表,541.82
GS,N0026,N0026,35.75000,103.02000,0,70000000000.0,地表,547.86
GS,J0030,J0030,35.27000,104.70000,0,70000000000.0,地表,562.38
SC,U3102,U3102,32.78000,101.91000,0,70000000000.0,地表,900.00
SC,UA002,UA002,32.91000,101.75000,0,70000000000.0,地表,466.30
GS,K002E,K002E,33.53000,105.19000,0,70000000000.0,地表,392.41
GS,E0009,E0009,34.72000,105.15000,0,70000000000.0,地表,662.41
GS,J002D,J002D,35.21000,104.78000,0,70000000000.0,地表,655.46
SC,UY001,UY001,32.49000,102.44000,0,70000000000.0,地表,452.66
SC,U3101,U3101,32.83000,101.83000,0,70000000000.0,地表,869.22
SC,U3103,U3103,32.95000,101.69000,0,70000000000.0,地表,493.80
GS,E0007,E0007,34.90000,105.06000,0,70000000000.0,地表,488.86
GS,N0029,N0029,35.76000,102.94000,0,70000000000.0,地表,590.40
GS,JL003,JL003,35.62000,104.13000,0,70000000000.0,地表,698.26
GS,J000C,J000C,35.49000,104.41000,0,70000000000.0,地表,316.37
GS,K0106,K0106,32.90000,104.77000,0,70000000000.0,地表,900.00
GS,WEGLJ,WEGLJ,33.07000,104.94000,0,70000000000.0,基岩,900.00
GS,K0018,K0018,33.44000,105.18000,0,70000000000.0,地表,530.19
GS,K002B,K002B,33.21000,105.05000,0,70000000000.0,地表,900.00
QH,D0010,D0010,35.50000,102.09000,0,70000000000.0,地表,473.48
GS,J002C,J002C,35.37000,104.62000,0,70000000000.0,地表,552.25
GS,K0019,K0019,33.37000,105.15000,0,70000000000.0,地表,742.33
QH,D0003,D0003,35.56000,102.20000,0,70000000000.0,地表,699.90
GS,N0031,N0031,35.77000,102.88000,0,70000000000.0,地表,458.21
GS,J0053,J0053,35.15000,104.89000,0,70000000000.0,地表,626.73
GS,E000C,E000C,34.81000,105.15000,0,70000000000.0,地表,569.02
SC,ABJED,ABJED,33.04000,101.56000,0,70000000000.0,基岩,543.62
SC,U3105,U3105,32.94000,101.65000,0,70000000000.0,地表,432.20
SC,U3104,U3104,32.99000,101.60000,0,70000000000.0,地表,388.96
QH,B0087,B0087,35.72000,102.58000,0,70000000000.0,地表,900.00
GS,K0104,K0104,32.91000,104.83000,0,70000000000.0,地表,900.00
GS,N000D,N000D,35.80000,103.53000,0,70000000000.0,地表,401.74
GS,A001E,A001E,35.62000,104.25000,0,70000000000.0,地表,485.86
GS,N005A,N005A,35.82000,103.08000,0,70000000000.0,地表,444.12
GS,J0008,J0008,35.57000,104.37000,0,70000000000.0,地表,550.98
QH,B0090,B0090,35.70000,102.44000,0,70000000000.0,地表,770.24
GS,N002B,N002B,35.80000,102.85000,0,70000000000.0,地表,484.13
GS,JL004,JL004,35.79000,103.74000,0,70000000000.0,地表,453.14
GS,NY001,NY001,35.84000,103.16000,0,70000000000.0,地表,633.99
GS,J002A,J002A,35.30000,104.80000,0,70000000000.0,地表,507.80
GS,K0101,K0101,32.95000,104.92000,0,70000000000.0,地表,888.49
GS,N0006,N0006,35.84000,103.46000,0,70000000000.0,地表,874.75
GS,N0009,N0009,35.85000,103.30000,0,70000000000.0,地表,792.35
GS,J0011,J0011,35.47000,104.60000,0,70000000000.0,地表,391.88
GS,J0051,J0051,35.08000,105.04000,0,70000000000.0,地表,483.69
GS,LXKTA,LXKTA,35.37000,104.75000,0,70000000000.0,基岩,615.57
GS,WEGSD,WEGSD,32.86000,104.86000,0,70000000000.0,基岩,900.00
GS,N0028,N0028,35.82000,102.76000,0,70000000000.0,地表,570.72
GS,J0017,J0017,35.85000,103.58000,0,70000000000.0,地表,430.74
GS,A0024,A0024,35.70000,104.19000,0,70000000000.0,地表,653.33
GS,J0052,J0052,35.24000,104.92000,0,70000000000.0,地表,550.07
GS,K002F,K002F,33.29000,105.22000,0,70000000000.0,地表,789.17
GS,K010C,K010C,32.79000,104.81000,0,70000000000.0,地表,892.13
GS,J0047,J0047,34.98000,105.16000,0,70000000000.0,地表,623.01
QH,D0001,D0001,35.62000,102.07000,0,70000000000.0,地表,539.70
GS,K0031,K0031,33.14000,105.16000,0,70000000000.0,地表,540.77
GS,A0018,A0018,35.70000,104.28000,0,70000000000.0,地表,407.45
GS,N0057,N0057,35.91000,103.27000,0,70000000000.0,地表,476.76
GS,JA002,JA002,35.55000,104.59000,0,70000000000.0,地表,541.37
GS,N0058,N0058,35.91000,103.00000,0,70000000000.0,地表,735.54
GS,J0006,J0006,35.67000,104.39000,0,70000000000.0,地表,409.76
GS,K0029,K0029,33.02000,105.10000,0,70000000000.0,地表,582.57
GS,J004A,J004A,35.03000,105.18000,0,70000000000.0,地表,361.87
GS,A0021,A0021,35.75000,104.22000,0,70000000000.0,地表,435.77
QH,B0040,B0040,35.88000,102.71000,0,70000000000.0,地表,785.20
SC,U3303,U3303,32.44000,102.12000,0,70000000000.0,地表,529.15
GS,AZ003,AZ003,35.79000,104.15000,0,70000000000.0,地表,476.59
GS,J0007,J0007,35.56000,104.64000,0,70000000000.0,地表,572.78
QH,D0006,D0006,35.60000,101.92000,0,70000000000.0,地表,752.82
GS,JA001,JA001,35.49000,104.76000,0,70000000000.0,地表,425.91
GS,N0052,N0052,35.95000,102.95000,0,70000000000.0,地表,520.31
GS,A0020,A0020,35.85000,104.08000,0,70000000000.0,地表,461.56
QH,B0030,B0030,35.94000,102.80000,0,70000000000.0,地表,612.11
GS,J0015,J0015,35.40000,104.91000,0,70000000000.0,地表,432.97
GS,J004D,J004D,35.31000,105.01000,0,70000000000.0,地表,358.24
GS,N0056,N0056,35.98000,103.38000,0,70000000000.0,地表,551.65
QH,B0091,B0091,35.79000,102.22000,0,70000000000.0,地表,617.91
GS,KW002,KW002,32.83000,105.02000,0,70000000000.0,地表,887.43
GS,N0053,N0053,35.99000,103.07000,0,70000000000.0,地表,612.09
GS,A001C,A001C,35.92000,103.92000,0,70000000000.0,地表,845.72
GS,N0059,N0059,35.99000,103.52000,0,70000000000.0,地表,622.22
GS,J0005,J0005,35.71000,104.50000,0,70000000000.0,地表,587.21
GS,J000D,J000D,35.46000,104.89000,0,70000000000.0,地表,548.56
GS,A0009,A0009,35.95000,103.82000,0,70000000000.0,地表,396.50
GS,A0017,A0017,35.81000,104.29000,0,70000000000.0,地表,711.18
GS,J0048,J0048,35.36000,105.01000,0,70000000000.0,地表,606.10
GS,AZ006,AZ006,35.84000,104.22000,0,70000000000.0,地表,579.04
GS,N0054,N0054,36.00000,103.56000,0,70000000000.0,地表,531.30
GS,A001D,A001D,35.91000,104.07000,0,70000000000.0,地表,450.25
GS,J000E,J000E,35.63000,104.71000,0,70000000000.0,地表,582.06
GS,A0007,A0007,35.99000,103.83000,0,70000000000.0,地表,847.13
GS,AQ003,AQ003,36.01000,103.76000,0,70000000000.0,地表,430.44
QH,B0038,B0038,36.04000,102.95000,0,70000000000.0,地表,630.38
GS,A001F,A001F,35.95000,104.08000,0,70000000000.0,地表,408.41
GS,A000C,A000C,36.04000,103.67000,0,70000000000.0,地表,536.09
GS,AZ005,AZ005,35.98000,103.98000,0,70000000000.0,地表,516.24
QH,BM043,BM043,36.05000,102.83000,0,70000000000.0,地表,465.85
GS,A0023,A0023,35.85000,104.41000,0,70000000000.0,地表,344.64
GS,J000F,J000F,35.58000,104.88000,0,70000000000.0,地表,529.06
GS,AC002,AC002,36.04000,103.82000,0,70000000000.0,地表,707.68
GS,A001A,A001A,35.95000,104.18000,0,70000000000.0,地表,418.67
QH,B0079,B0079,35.98000,102.41000,0,70000000000.0,地表,758.18
GS,J0012,J0012,35.65000,104.81000,0,70000000000.0,地表,547.78
GS,K009F,K009F,32.73000,105.12000,0,70000000000.0,地表,472.72
GS,K010A,K010A,32.78000,105.18000,0,70000000000.0,地表,900.00
GS,AC001,AC001,36.05000,103.93000,0,70000000000.0,地表,478.39
GS,J0045,J0045,35.35000,105.21000,0,70000000000.0,地表,490.20
SC,U0102,U0102,32.25000,102.04000,0,70000000000.0,地表,900.00
GS,AZ007,AZ007,36.02000,104.10000,0,70000000000.0,地表,508.65
GS,J000A,J000A,35.76000,104.71000,0,70000000000.0,地表,489.51
GS,D0020,D0020,35.46000,105.12000,0,70000000000.0,地表,425.31
GS,J000B,J000B,35.85000,104.58000,0,70000000000.0,地表,518.56
SC,QCQL,QCQL,32.49000,104.94000,0,70000000000.0,基岩,539.60
GS,D000C,D000C,35.61000,105.01000,0,70000000000.0,地表,452.23
GS,J0014,J0014,35.76000,104.80000,0,70000000000.0,地表,327.66
GS,D0011,D0011,35.49000,105.20000,0,70000000000.0,地表,444.39
SC,U3106,U3106,32.60000,101.36000,0,70000000000.0,地表,684.21
GS,A0027,A0027,36.01000,104.43000,0,70000000000.0,地表,493.49
GS,J0004,J0004,35.98000,104.51000,0,70000000000.0,地表,486.78
GS,J0010,J0010,35.89000,104.70000,0,70000000000.0,地表,437.37
QH,E0016,E0016,35.80000,101.61000,0,70000000000.0,地表,472.64
GS,HNIHS,HNIHS,35.69000,105.07000,0,70000000000.0,基岩,344.65
SC,H2203,H2203,32.52000,105.15000,0,70000000000.0,地表,636.47
SC,QCH,青川台,32.59000,105.23000,0,70000000000.0,基岩,737.94
GS,D001A,D001A,35.85000,104.89000,0,70000000000.0,地表,466.60
GS,D001F,D001F,35.62000,105.22000,0,70000000000.0,地表,533.01
SC,H2207,H2207,32.34000,105.04000,0,70000000000.0,地表,650.97
GS,D0009,D0009,35.77000,105.10000,0,70000000000.0,地表,399.47
GS,D001E,D001E,35.71000,105.18000,0,70000000000.0,地表,515.70
SC,HQ002,HQ002,32.39000,105.15000,0,70000000000.0,地表,873.88
GS,D0017,D0017,36.04000,104.72000,0,70000000000.0,地表,446.04
GS,D0010,D0010,35.94000,104.92000,0,70000000000.0,地表,605.01
GS,D000D,D000D,35.87000,105.06000,0,70000000000.0,地表,580.67
GS,D0005,D0005,35.80000,105.23000,0,70000000000.0,地表,436.44
GS,DH001,DH001,35.96000,105.02000,0,70000000000.0,地表,488.15
SC,B8105,B8105,32.18000,105.04000,0,70000000000.0,地表,671.08
GS,D000A,D000A,35.94000,105.19000,0,70000000000.0,地表,522.18
SC,B8104,B8104,32.14000,105.11000,0,70000000000.0,地表,653.54
YN,C2236,C2236,27.01000,103.40000,0,70000000000.0,地表,796.85
YN,C2113,C2113,27.05000,103.45000,0,70000000000.0,地表,508.63
YN,D2637,D2637,26.97000,103.46000,0,70000000000.0,地表,900.00
YN,C2222,C2222,26.97000,103.31000,0,70000000000.0,地表,501.59
YN,C2125,C2125,27.03000,103.53000,0,70000000000.0,地表,900.00
YN,CL003,CL003,27.12000,103.40000,0,70000000000.0,地表,708.13
YN,C2119,C2119,27.09000,103.55000,0,70000000000.0,地表,719.53
YN,C2221,C2221,26.85000,103.36000,0,70000000000.0,地表,610.03
YN,CQ002,CQ002,26.95000,103.23000,0,70000000000.0,地表,690.88
YN,C2114,C2114,27.04000,103.60000,0,70000000000.0,地表,900.00
YN,C2122,C2122,27.19000,103.49000,0,70000000000.0,地表,699.05
YN,C2219,C2219,27.03000,103.19000,0,70000000000.0,地表,515.55
YN,C2117,C2117,27.15000,103.58000,0,70000000000.0,地表,415.34
YN,D2628,D2628,26.90000,103.63000,0,70000000000.0,地表,359.31
YN,C2238,C2238,27.15000,103.20000,0,70000000000.0,地表,900.00
YN,DHZ03,DHZ03,26.80000,103.54000,0,70000000000.0,基岩,653.94
YN,D2636,D2636,26.76000,103.42000,0,70000000000.0,地表,502.74
YN,C0225,C0225,27.14000,103.65000,0,70000000000.0,地表,560.72
YN,C2243,C2243,26.96000,103.13000,0,70000000000.0,地表,732.06
YN,D2638,D2638,27.03000,103.70000,0,70000000000.0,地表,900.00
YN,C2231,C2231,26.83000,103.19000,0,70000000000.0,地表,733.14
YN,C2234,C2234,26.75000,103.33000,0,70000000000.0,地表,489.37
YN,C2227,C2227,26.77000,103.24000,0,70000000000.0,地表,498.24
YN,C2223,C2223,26.86000,103.13000,0,70000000000.0,地表,900.00
YN,CLD01,CLD01,27.31000,103.43000,0,70000000000.0,基岩,531.98
YN,C2232,C2232,27.16000,103.11000,0,70000000000.0,地表,447.14
YN,D2624,D2624,26.73000,103.57000,0,70000000000.0,地表,448.72
YN,C2241,C2241,27.00000,103.04000,0,70000000000.0,地表,900.00
YN,C2237,C2237,26.79000,103.12000,0,70000000000.0,地表,900.00
YN,CQ003,CQ003,27.09000,103.04000,0,70000000000.0,地表,900.00
YN,D2626,D2626,26.68000,103.51000,0,70000000000.0,地表,473.49
YN,C2229,C2229,26.91000,103.03000,0,70000000000.0,地表,900.00
YN,C2235,C2235,26.72000,103.14000,0,70000000000.0,地表,409.70
YN,C0227,C0227,27.28000,103.75000,0,70000000000.0,地表,272.28
YN,C2225,C2225,26.91000,102.96000,0,70000000000.0,地表,900.00
YN,C2240,C2240,27.08000,102.95000,0,70000000000.0,地表,900.00
YN,D2625,D2625,26.59000,103.46000,0,70000000000.0,地表,465.97
YN,C2226,C2226,26.65000,103.16000,0,70000000000.0,地表,590.23
YN,C2224,C2224,27.36000,103.14000,0,70000000000.0,地表,900.00
YN,CQJ03,CQJ03,27.31000,103.07000,0,70000000000.0,基岩,900.00
YN,CQJ01,CQJ01,26.91000,102.94000,0,70000000000.0,基岩,900.00
YN,C2233,C2233,27.17000,102.94000,0,70000000000.0,地表,900.00
YN,C2230,C2230,26.71000,103.03000,0,70000000000.0,地表,900.00
YN,C2242,C2242,27.01000,102.90000,0,70000000000.0,地表,900.00
YN,C0224,C0224,27.42000,103.18000,0,70000000000.0,地表,900.00
YN,D2646,D2646,26.54000,103.34000,0,70000000000.0,地表,554.99
SC,W3002,金阳春江台,27.43000,103.14000,0,70000000000.0,地表,652.14
SC,W2704,宁南葫芦台,27.06000,102.87000,0,70000000000.0,地表,900.00
YN,DH002,DH002,26.56000,103.62000,0,70000000000.0,地表,490.43
YN,CZY01,CZY01,27.45000,103.66000,0,70000000000.0,基岩,626.91
YN,D2633,D2633,26.54000,103.24000,0,70000000000.0,地表,387.83
YN,CZY02,CZY02,27.50000,103.49000,0,70000000000.0,基岩,549.33
SC,NNBHT,NNBHT,27.16000,102.88000,0,70000000000.0,基岩,900.00
YN,CQJ02,CQJ02,27.25000,102.92000,0,70000000000.0,基岩,900.00
YN,C2239,C2239,27.40000,103.06000,0,70000000000.0,地表,775.59
YN,CZY03,CZY03,27.33000,103.84000,0,70000000000.0,基岩,573.76
SC,W2610,会东文箐台,26.76000,102.92000,0,70000000000.0,地表,900.00
SC,W2706,宁南倮格台,27.13000,102.86000,0,70000000000.0,地表,900.00
YN,CZY04,CZY04,27.49000,103.21000,0,70000000000.0,基岩,900.00
SC,W3003,金阳对坪台,27.42000,103.06000,0,70000000000.0,地表,900.00
SC,WS003,WS003,26.98000,102.83000,0,70000000000.0,地表,831.91
YN,C0229,C0229,27.40000,103.80000,0,70000000000.0,地表,605.82
SC,JYDP,JYDP,27.45000,103.08000,0,70000000000.0,基岩,900.00
YN,C0219,C0219,27.53000,103.25000,0,70000000000.0,地表,900.00
YN,D2639,D2639,26.56000,103.76000,0,70000000000.0,地表,667.93
SC,W2711,宁南西瑶台,26.90000,102.81000,0,70000000000.0,地表,521.39
YN,C2244,C2244,27.33000,102.91000,0,70000000000.0,地表,900.00
YN,D2615,D2615,26.46000,103.46000,0,70000000000.0,地表,541.73
YN,CQ001,CQ001,26.56000,103.05000,0,70000000000.0,地表,900.00
YN,C0230,C0230,27.49000,103.72000,0,70000000000.0,地表,477.23
YN,D2629,D2629,26.53000,103.10000,0,70000000000.0,地表,900.00
YN,DHZ04,DHZ04,26.49000,103.64000,0,70000000000.0,基岩,559.03
SC,WJ001,WJ001,27.54000,103.20000,0,70000000000.0,地表,509.19
YN,C2228,C2228,27.40000,102.95000,0,70000000000.0,地表,485.94
SC,W3005,金阳芦稿台,27.54000,103.13000,0,70000000000.0,地表,900.00
YN,C2524,C2524,27.59000,103.52000,0,70000000000.0,地表,657.81
SC,W2709,宁南松林台,26.97000,102.75000,0,70000000000.0,地表,900.00
SC,WS001,WS001,27.07000,102.75000,0,70000000000.0,地表,703.12
YN,D2614,D2614,26.42000,103.31000,0,70000000000.0,地表,483.42
YN,D2645,D2645,26.46000,103.15000,0,70000000000.0,地表,900.00
SC,W2605,会东红果台,26.77000,102.79000,0,70000000000.0,地表,496.24
SC,W3007,金阳派来台,27.57000,103.15000,0,70000000000.0,地表,900.00
SC,W2905,布拖合井台,27.31000,102.82000,0,70000000000.0,地表,610.21
SC,W2702,宁南档案台,27.03000,102.73000,0,70000000000.0,地表,267.07
YN,D2640,D2640,26.43000,103.62000,0,70000000000.0,地表,431.94
SC,SMK,石门坎台,26.85000,102.75000,0,70000000000.0,基岩,664.65
SC,W2608,会东铅锌台,26.63000,102.87000,0,70000000000.0,地表,767.91
SC,WH003,WH003,26.68000,102.82000,0,70000000000.0,地表,790.76
YN,CY008,CY008,27.63000,103.58000,0,70000000000.0,地表,497.01
SC,W2606,会东老口台,26.57000,102.89000,0,70000000000.0,地表,790.69
YN,D2644,D2644,26.39000,103.18000,0,70000000000.0,地表,759.84
YN,DH001,DH001,26.37000,103.58000,0,70000000000.0,地表,742.49
SC,W2707,宁南杉树台,26.99000,102.67000,0,70000000000.0,地表,900.00
YN,C2842,C2842,27.39000,104.03000,0,70000000000.0,地表,811.86
SC,W2703,宁南稻谷台,27.04000,102.66000,0,70000000000.0,地表,716.24
SC,W2708,宁南石梨台,26.91000,102.66000,0,70000000000.0,地表,900.00
YN,D2647,D2647,26.33000,103.30000,0,70000000000.0,地表,579.33
SC,W2705,宁南老木台,27.16000,102.66000,0,70000000000.0,地表,683.02
SC,W2710,宁南松新台,27.23000,102.68000,0,70000000000.0,地表,701.16
YN,D2634,D2634,26.32000,103.42000,0,70000000000.0,地表,817.96
YN,D2641,D2641,26.31000,103.50000,0,70000000000.0,地表,604.71
SC,W3008,金阳天地坝台,27.70000,103.25000,0,70000000000.0,地表,900.00
YN,D2616,D2616,26.31000,103.23000,0,70000000000.0,地表,813.64
SC,W2603,会东堵格台,26.73000,102.67000,0,70000000000.0,地表,584.31
YN,D8117,D8117,26.38000,103.80000,0,70000000000.0,地表,807.19
YN,AD004,AD004,26.37000,103.04000,0,70000000000.0,地表,525.29
SC,NNDG,NNDG,27.11000,102.61000,0,70000000000.0,基岩,900.00
SC,W2604,会东发箐台,26.55000,102.78000,0,70000000000.0,地表,519.86
SC,W2804,普格辉隆台,27.32000,102.66000,0,70000000000.0,地表,900.00
SC,WT003,WT003,27.55000,102.84000,0,70000000000.0,地表,875.27
SC,WS002,WS002,27.22000,102.61000,0,70000000000.0,地表,641.93
SC,W2909,布拖拖觉台,27.59000,102.86000,0,70000000000.0,地表,434.91
SC,W2908,布拖乐安台,27.65000,102.94000,0,70000000000.0,地表,365.89
SC,WH002,WH002,26.58000,102.70000,0,70000000000.0,地表,625.68
SC,W2611,会东岩坝台,26.42000,102.86000,0,70000000000.0,地表,900.00
YN,DHZ02,DHZ02,26.24000,103.46000,0,70000000000.0,基岩,837.43
YN,D2627,D2627,26.26000,103.62000,0,70000000000.0,地表,785.69
YN,C2828,C2828,27.38000,104.17000,0,70000000000.0,地表,719.32
SC,W2902,布拖补尔台,27.62000,102.86000,0,70000000000.0,地表,702.82
YN,D2617,D2617,26.24000,103.25000,0,70000000000.0,地表,802.08
YN,DX002,DX002,26.27000,103.72000,0,70000000000.0,地表,594.15
YN,D2643,D2643,26.26000,103.13000,0,70000000000.0,地表,900.00
YN,D8108,D8108,26.41000,104.00000,0,70000000000.0,地表,533.45
SC,W2807,普格洛乌沟台,27.43000,102.64000,0,70000000000.0,地表,827.80
SC,W2801,普格白水台,27.31000,102.57000,0,70000000000.0,地表,598.32
YN,D2619,D2619,26.20000,103.40000,0,70000000000.0,地表,596.44
SC,W2906,布拖火烈台,27.72000,102.94000,0,70000000000.0,地表,587.50
SC,W3006,金阳南瓦台,27.81000,103.11000,0,70000000000.0,地表,900.00
YN,A1302,A1302,26.25000,103.00000,0,70000000000.0,地表,900.00
YN,D8118,D8118,26.25000,103.83000,0,70000000000.0,地表,636.24
SC,HDTT,HDTT,26.37000,102.77000,0,70000000000.0,基岩,780.11
SC,W2609,会东淌塘台,26.39000,102.74000,0,70000000000.0,地表,597.55
YN,D8120,D8120,26.62000,104.27000,0,70000000000.0,地表,647.07
YN,D2621,D2621,26.14000,103.34000,0,70000000000.0,地表,480.39
SC,W2812,普格雨水台,27.51000,102.61000,0,70000000000.0,地表,900.00
YN,AD003,AD003,26.19000,103.07000,0,70000000000.0,地表,900.00
YN,D2630,D2630,26.12000,103.57000,0,70000000000.0,地表,814.43
YN,D2620,D2620,26.10000,103.42000,0,70000000000.0,地表,521.51
SC,W2811,普格永安台,27.43000,102.50000,0,70000000000.0,地表,628.00
YN,A1301,A1301,26.24000,102.83000,0,70000000000.0,地表,900.00
SC,WL001,WL001,27.07000,102.36000,0,70000000000.0,地表,874.85
YN,CY009,CY009,27.94000,103.67000,0,70000000000.0,地表,607.61
YN,DXW02,DXW02,26.11000,103.80000,0,70000000000.0,基岩,405.38
SC,DCLN,DCLN,27.15000,102.32000,0,70000000000.0,基岩,682.69
SC,W2505,W2505,26.73000,102.35000,0,70000000000.0,地表,471.16
YN,A2807,A2807,26.19000,102.79000,0,70000000000.0,地表,900.00
YN,D8114,D8114,26.24000,104.11000,0,70000000000.0,地表,335.68
SC,W2809,普格荞窝台,27.54000,102.46000,0,70000000000.0,地表,900.00
SC,WD002,WD002,27.29000,102.33000,0,70000000000.0,地表,625.55
YN,A1303,A1303,26.03000,103.09000,0,70000000000.0,地表,898.90
SC,W2510,W2510,26.65000,102.34000,0,70000000000.0,地表,573.24
SC,W2803,普格哈力洛台,27.74000,102.59000,0,70000000000.0,地表,667.79
SC,W2405,W2405,27.17000,102.25000,0,70000000000.0,地表,757.96
SC,W2512,W2512,26.76000,102.26000,0,70000000000.0,地表,511.34
YN,D8112,D8112,25.97000,103.77000,0,70000000000.0,地表,507.52
YN,ALQ03,ALQ03,26.26000,102.53000,0,70000000000.0,基岩,534.07
SC,HLI,会理台,26.65000,102.25000,0,70000000000.0,基岩,370.73
SC,D2101,D2101,27.01000,102.18000,0,70000000000.0,地表,641.72
YN,A2808,A2808,26.13000,102.67000,0,70000000000.0,地表,374.92
SC,DM003,DM003,27.08000,102.16000,0,70000000000.0,地表,744.06
SC,W2403,W2403,27.30000,102.19000,0,70000000000.0,地表,584.24
YN,A2806,A2806,26.04000,102.76000,0,70000000000.0,地表,900.00
SC,WD003,WD003,27.38000,102.18000,0,70000000000.0,地表,397.43
SC,ZZZH,ZZZH,28.08000,102.90000,0,70000000000.0,基岩,615.58
SC,D2106,D2106,26.98000,102.09000,0,70000000000.0,地表,623.83
SC,W2401,德昌阿月台,27.50000,102.17000,0,70000000000.0,地表,664.61
SC,D2105,D2105,26.71000,102.10000,0,70000000000.0,地表,469.77
SC,W2501,W2501,26.62000,102.10000,0,70000000000.0,地表,527.11
SC,D2212,D2212,26.69000,101.97000,0,70000000000.0,地表,639.57
SC,D2205,D2205,26.49000,102.02000,0,70000000000.0,地表,551.77
SC,D2213,D2213,26.61000,101.96000,0,70000000000.0,地表,578.71
SC,W2511,W2511,26.26000,102.11000,0,70000000000.0,地表,496.63
SC,DY002,DY002,26.54000,101.93000,0,70000000000.0,地表,578.40
SC,W2504,W2504,26.29000,101.99000,0,70000000000.0,地表,461.97
SC,W3314,W3314,28.20000,101.98000,0,70000000000.0,地表,874.21
XJ,Q0076,Q0076,37.68000,76.21000,0,70000000000.0,地表,900.00
XJ,P001B,P001B,38.05000,76.16000,0,70000000000.0,地表,900.00
XJ,Q004F,Q004F,37.73000,76.50000,0,70000000000.0,地表,900.00
XJ,P001E,P001E,38.28000,75.99000,0,70000000000.0,地表,708.20
XJ,P0023,P0023,38.45000,75.73000,0,70000000000.0,地表,900.00
XJ,P0022,P0022,38.46000,75.96000,0,70000000000.0,地表,719.05
XJ,P0014,P0014,38.77000,75.19000,0,70000000000.0,地表,900.00
XJ,Q0081,Q0081,37.62000,76.81000,0,70000000000.0,地表,610.61
XJ,Q004E,Q004E,37.88000,76.66000,0,70000000000.0,地表,425.08
XJ,P0025,P0025,38.42000,76.18000,0,70000000000.0,地表,900.00
XJ,P002D,P002D,38.56000,76.27000,0,70000000000.0,地表,437.65
XJ,YJS,英吉沙台,38.52000,76.49000,0,70000000000.0,基岩,398.36
XJ,Q008E,Q008E,38.81000,76.11000,0,70000000000.0,地表,304.19
XJ,QI002,QI002,38.66000,76.46000,0,70000000000.0,地表,281.05
XJ,Q0088,Q0088,38.86000,76.26000,0,70000000000.0,地表,322.76
XJ,QI001,QI001,38.96000,76.15000,0,70000000000.0,地表,233.86
XJ,Q005B,Q005B,38.47000,76.88000,0,70000000000.0,地表,239.59
XJ,Q008D,Q008D,38.72000,76.58000,0,70000000000.0,地表,254.06
XJ,PW012,PW012,39.23000,75.55000,0,70000000000.0,地表,384.34
XJ,Q0092,Q0092,39.02000,76.16000,0,70000000000.0,地表,262.76
XJ,Q0089,Q0089,38.96000,76.34000,0,70000000000.0,地表,237.46
XJ,PA001,PA001,39.15000,75.94000,0,70000000000.0,地表,298.59
XJ,P0018,P0018,39.33000,73.67000,0,70000000000.0,地表,900.00
XJ,QS007,QS007,39.30000,75.54000,0,70000000000.0,地表,278.96
